activity,x-axis,y-axis,z-axis
Jogging,-0.99,19.57,-2.07
Standing,0.04,9.85,1.46
Walking,0.42,10.61,0.38
Walking,-0.61,3.49,0.7627395
Walking,-5.56,13.29,-6.63
Standing,0.08,9.89,1.38
Jogging,2.6423476,1.0351465,-1.9885708
Jogging,2.3,-0.11,1.46
Jogging,10.27,16.09,-9.49
Walking,-1.5,13.44,2.0294318
Walking,3.11,3.26,-7.16
Standing,1.73,9.89,1.1441092
Standing,-1.61,9.81,1.08
Jogging,-8.85,6.66,-9.77
Standing,-1.18,9.34,1.31
Walking,2.56,8.54,-3.41
Jogging,-0.53,15.83,1.42
Jogging,15.66,2.56,7.27
Jogging,-2.98,-5.52,-7.5865335
Jogging,2.34,-5.18,3.41
Walking,0.5,5.94,-0.27240697
Jogging,18.31,19.57,9.043911
Jogging,7.31,-0.99,6.1291566
Jogging,-8.69,13.06,2.4925237
Walking,14.94,3.64,7.21
Jogging,-13.38,10.61,-1.56634
Walking,0.93,3.17,1.1849703
Standing,1.57,10.08,1.0351465
Jogging,-12.95,1.92,17.05
Walking,-2.56,2.37,-5.33
Jogging,8.01,7.46,11.372991
Walking,13.02,2.07,0.08172209
Standing,-3.41,8.47,-1.18
Jogging,3.26,19.57,-5.79
Walking,-1.18,6.02,-1.57
Walking,5.24,13.4,3.990762
Standing,-4.33,8.66,-0.46
Standing,-0.11,9.85,1.42
Jogging,7.31,5.24,-2.9556155
Walking,9.58,9.77,-5.41
Walking,-5.94,15.7,-1.334794
Standing,1.57,8.85,-1.31
Standing,-0.99,9.89,0.92618364
Walking,-0.38,1.61,-0.69
Standing,-1.04,9.38,-0.42
Walking,-2.87,9.28,-5.37
Walking,0.53,5.28,-5.01
Jogging,3.57,19.27,-5.2
Walking,-1.33,11.92,5.175732
Standing,-1.04,9.38,-0.5
Jogging,-8.62,3.87,4.9
Jogging,-1.95,-0.42,-1.5
Walking,-2.49,2.96,-0.5
Walking,-3.06,10.27,0.15
Jogging,-7.5,14.41,-1.8
Jogging,9.66,19.53,-4.9
Jogging,-1.76,-2.91,-7.5
Walking,3.87,7.74,1.84
Standing,-0.99,9.19,1.23
Walking,3.53,13.67,-0.46309182
Walking,12.83,1.42,3.2961242
Walking,3.3,5.37,0.8036005
Walking,-0.69,18.66,13.293459
Jogging,-2.53,4.33,-1.3756552
Standing,-8.2,5.43,-0.8
Walking,2.6,12.03,2.5333846
Jogging,5.86,-4.52,2.03
Walking,13.38,7.46,-2.3426998
Jogging,5.71,4.21,-1.3756552
Standing,7.55,4.9,2.34
Standing,-1.08,9.43,-0.42
Jogging,-6.51,16.55,6.74
Walking,-3.79,17.31,0.31
Standing,-0.99,9.43,3.41
Standing,-1.08,9.53,2.37
Jogging,15.43,8.2,-2.49
Walking,7.93,3.06,2.64
Standing,-0.95,9.43,-0.34
Walking,1.38,6.21,-3.41
Standing,-1.42,9.3,3.34
Jogging,-11.84,5.33,-3.41
Standing,-2.18,9.0,0.313268
Jogging,-15.79,19.61,-1.95
Jogging,-11.18,19.72,-2.3
Standing,0.15,10.19,-0.6537767
Standing,-7.63,6.32,1.38
Jogging,8.47,13.95,8.69
Walking,5.48,14.75,3.49
Jogging,-19.27,3.15,-16.04
Jogging,7.504812,15.5135765,-4.0180025
Standing,-0.19,10.0,0.65
Standing,0.19,9.7,-0.19068487
Walking,0.08,12.91,0.8
Walking,11.07,12.64,1.92
Walking,-0.84,2.41,-3.15
Jogging,-7.31,15.66,-5.18
Jogging,-1.08,13.02,1.4573772
Jogging,2.37,13.53,4.48
Walking,9.66,10.65,0.15
Jogging,12.07,10.42,6.238119
Jogging,-19.23,-6.82,-2.22
Walking,-4.75,14.67,-0.14982383
Standing,1.95,9.81,1.0351465
Jogging,-1.14,10.27,3.0645783
Walking,1.84,11.35,-0.6946377
Walking,10.0,6.21,5.434519
Jogging,-0.61,4.4,-5.7477865
Standing,1.88,9.38,0.8
Standing,-0.69,10.0,-1.27
Jogging,2.49,0.5,3.718355
Standing,6.28,6.93,-0.04
Jogging,15.89,19.57,0.61
Standing,1.42,9.7,0.84
Jogging,-15.21,-1.57,-1.84
Jogging,1.18,8.62,3.17
Jogging,-1.31,8.5,2.9147544
Standing,-7.4,6.55,0.65
Walking,-4.9,2.22,5.41
Walking,7.31,16.59,6.36
Standing,-1.18,9.43,-0.23
Standing,-5.01,8.28,1.42
Standing,1.69,9.85,1.1441092
Standing,-5.79,8.35,-0.46
Walking,-4.82,3.11,-3.486809
Standing,-1.31,9.47,2.64
Standing,-4.94,8.39,-0.23
Walking,-0.84,9.53,-0.57
Standing,-0.89,9.89,1.3756552
Jogging,0.19,0.42,-6.3607025
Walking,3.49,11.84,-0.10896278
Jogging,-12.15,7.44,7.16
Walking,-1.84,-1.08,-3.45
Standing,1.08,9.89,0.19
Standing,-7.78,5.94,-0.61
Jogging,-0.8,8.77,4.44
Jogging,-2.6,-6.05,-4.06
Jogging,5.67,-4.18,4.862464
Walking,-1.04,8.73,-2.75
Walking,-2.79,3.06,-0.19
Standing,-1.14,9.34,1.31
Standing,-1.61,9.85,0.95
Jogging,10.95,17.88,-4.71
Walking,3.49,5.56,-2.4516625
Standing,-4.86,8.5,-0.19
Walking,4.63,9.15,-0.14982383
Jogging,-13.76,17.08,-3.9771416
Walking,1.92,6.59,-2.4516625
Walking,-6.74,11.96,-3.98
Walking,-5.52,17.12,4.7126403
Walking,5.52,5.24,-1.08
Walking,1.27,12.6,-2.7240696
Walking,2.98,11.69,0.42223078
Jogging,-2.87,8.77,10.228881
Walking,5.56,12.95,0.53
Walking,-1.42,4.82,2.7921712
Walking,-2.91,10.0,-1.04
Standing,0.95,9.96,0.34
Jogging,-11.95,-9.62,10.46
Walking,-2.56,7.01,3.6
Standing,0.11,9.85,1.08
Jogging,-1.84,14.33,3.6774938
Jogging,-3.83,3.91,-11.56
Walking,3.76,18.39,11.223166
Jogging,15.85,19.57,-8.62168
Walking,-9.85,12.37,-3.45
Jogging,19.08,16.25,-8.076866
Jogging,-0.42,1.42,0.0
Walking,-4.37,18.16,0.76
Jogging,-18.66,-0.38,-2.53
Standing,6.78,6.59,-0.34
Standing,-1.04,9.38,-0.46
Walking,6.36,2.3,-1.23
Jogging,-2.98,-3.91,-1.6480621
Walking,8.08,16.86,10.19
Standing,-3.34,8.5,-1.18
Walking,-1.84,4.14,-0.46309182
Walking,0.57,8.47,-1.53
Standing,-0.8,9.43,2.6423476
Jogging,0.61,19.57,-10.88
Walking,-6.09,7.97,-6.85
Standing,-0.57,9.47,2.6832085
Jogging,-4.1,-3.49,-7.5456724
Jogging,5.67,9.96,10.119919
Jogging,-2.75,1.88,-8.580819
Standing,-1.5,9.77,0.69
Walking,4.52,3.87,5.86
Standing,-1.27,9.43,2.91
Standing,3.41,9.3,-1.95
Standing,-1.92,9.96,0.27240697
Jogging,5.63,0.5,7.21
Jogging,0.99,2.26,1.73
Walking,1.99,6.78,1.5
Standing,-1.18,9.47,-0.31
Jogging,-2.98,-0.5,1.56634
Jogging,-4.25,-6.82,-3.53
Standing,-0.57,9.85,1.18
Walking,-1.65,6.24,-0.76
Jogging,18.28,-0.3,3.41
Standing,5.98,7.01,0.08
Walking,-3.26,7.31,-1.73
Walking,1.33,9.15,-0.08172209
Walking,-6.21,15.85,-3.34
Standing,-3.21,8.47,-1.14
Standing,-1.46,9.66,2.26
Standing,-4.71,8.66,0.04
Walking,6.51,9.11,7.014479
Standing,-1.95,9.66,-0.84
Jogging,2.91,0.31,-5.01
Jogging,5.83,6.17,4.9850473
Standing,2.6,9.34,0.76
Jogging,8.66,6.47,4.671779
Walking,0.93,10.73,-0.19068487
Walking,13.67,3.72,1.6480621
Walking,-6.44,6.44,-6.36
Walking,8.01,6.17,-1.920469
Standing,-1.08,9.53,2.64
Walking,3.45,13.48,7.46
Jogging,6.05,10.61,-1.76
Jogging,4.71,16.55,2.18
Walking,0.89,8.5,0.8036005
Walking,0.89,7.89,-2.2609777
Walking,6.21,9.7,-2.1111538
Jogging,-0.15,2.53,-8.267551
Walking,5.33,2.26,-0.65
Standing,-1.42,9.77,0.89
Jogging,-1.73,18.7,-2.6
Standing,-1.53,9.77,0.76
Standing,0.95,9.92,0.34
Standing,-3.26,8.39,-1.31
Standing,-1.95,9.62,-0.99
Jogging,-10.08,2.03,-2.8738933
Walking,-4.82,6.7,2.87
Standing,1.5,9.81,1.2666923
Jogging,-2.11,3.91,4.399372
Jogging,0.8,10.95,0.3
Walking,-0.42,16.28,-1.61
Standing,1.53,8.85,-1.31
Standing,3.49,9.34,-1.95
Standing,2.96,9.51,1.27
Walking,8.66,10.69,1.23
Jogging,-12.41,-9.47,-1.65
Walking,1.69,5.79,2.22
Standing,-5.52,7.97,-0.84
Jogging,-0.95,-6.4,-5.83
Walking,5.43,12.34,-0.7627395
Walking,9.66,7.7,-1.879608
Walking,3.3,9.43,2.9147544
Jogging,-6.17,2.3,-2.7513103
Jogging,19.95,3.72,-1.42
Walking,6.44,1.5,0.08
Standing,-1.14,9.38,-0.42
Standing,-4.94,8.43,-0.19
Walking,-1.31,5.22,-3.41
Walking,-2.83,5.09,2.8330324
Jogging,-19.23,-6.36,0.23
Jogging,-4.4,4.14,5.6
Walking,-1.76,12.03,0.61
Walking,3.79,5.24,2.7649305
Walking,0.89,3.79,-2.5333846
Standing,-5.43,7.97,-1.42
Walking,9.47,10.95,-2.3
Walking,-0.5,11.65,7.082581
Standing,-4.82,8.5,-0.27
Walking,1.04,10.65,-1.84
Walking,4.79,16.7,10.27
Walking,-0.91,13.99,0.89
Walking,0.0,13.63,8.158588
Walking,6.02,1.8,0.95
Walking,6.21,-0.42,-1.76
Jogging,-1.12,4.02,1.33
Standing,-1.8,9.66,-1.08
Standing,-5.05,8.39,-0.19
Standing,-4.52,8.73,-0.38
Walking,-2.64,13.25,0.50395286
Walking,19.65,5.13,2.6
Jogging,15.36,19.57,-11.88
Jogging,6.44,19.57,-6.59
Jogging,4.71,-3.49,1.7570249
Walking,5.05,7.78,5.366417
Standing,1.54,9.89,0.84446156
Standing,-3.34,8.35,-1.14
Jogging,-1.73,-1.33,-7.25
Standing,-7.63,6.4,1.46
Jogging,4.33,16.97,6.7
Jogging,2.18,5.18,-12.45
Walking,9.38,11.11,-2.8738933
Standing,-3.26,8.5,-0.8
Jogging,-12.87,1.54,4.48
Walking,-0.27,12.37,-2.7921712
Jogging,-2.87,5.9,-0.99
Jogging,-3.34,1.27,0.15
Jogging,2.45,-9.7,4.3312707
Standing,-1.95,9.62,-1.08
Walking,-6.89,15.4,4.7943625
Walking,-2.37,15.36,0.08172209
Jogging,4.99,10.34,6.932757
Walking,10.19,6.97,4.14
Standing,0.95,9.89,0.34
Standing,2.53,9.3,2.96
Jogging,-4.06,1.65,1.3075534
Walking,-2.79,8.08,-1.8387469
Walking,-9.34,18.35,-4.372132
Jogging,-18.16,19.27,2.49
Jogging,-8.12,16.82,-1.27
Jogging,16.04,18.58,6.3198414
Walking,-4.67,3.99,-5.053149
Jogging,-8.27,7.63,7.27
Standing,2.3,9.72,-1.7570249
Standing,-1.18,9.38,1.33
Jogging,-0.23,1.54,8.281172
Walking,3.57,5.94,-1.3756552
Jogging,4.9,4.94,-1.46
Standing,-5.01,8.39,-0.15
Walking,5.01,12.3,0.61291564
Standing,-5.05,8.43,0.08
Walking,1.76,6.44,2.49
Standing,-0.76,9.72,1.46
Walking,5.22,8.39,0.57
Jogging,5.24,1.65,1.88
Standing,-1.12,9.3,1.14
Walking,-3.57,13.06,-0.99
Jogging,0.0,-2.11,0.19
Walking,-8.85,5.94,-3.11
Standing,-0.04,10.23,-0.11
Jogging,-6.21,-4.59,-2.1383946
Walking,8.31,7.89,-3.568531
Jogging,1.99,2.83,0.72
Standing,-1.08,9.47,-0.46
Jogging,-4.02,11.11,1.5390993
Jogging,-3.91,19.34,1.76
Jogging,-19.27,19.99,-2.3
Jogging,10.38,17.08,-0.61291564
Walking,3.11,6.78,-4.4
Standing,-4.79,8.54,-0.38
Walking,-1.88,9.89,-0.84446156
Jogging,-6.17,11.18,-9.765789
Standing,-1.14,9.23,1.53
Jogging,10.31,19.23,-1.3756552
Walking,2.87,2.49,0.313268
Jogging,-1.65,-0.34,-0.31
Jogging,-4.29,0.31,0.38
Standing,2.07,9.28,0.11
Jogging,19.15,19.57,-2.7240696
Walking,11.18,9.11,0.9942854
Walking,-3.64,14.02,3.17
Jogging,12.6,16.93,-8.5
Jogging,-6.47,-7.89,7.78
Walking,-6.85,4.56,-6.1291566
Walking,-5.33,13.33,2.22
Standing,-6.63,7.86,1.53
Jogging,-6.78,3.26,-4.94
Standing,0.23,9.96,-0.27
Jogging,3.41,1.61,6.36
Jogging,-8.92,19.57,-3.255263
Jogging,-19.23,-1.65,4.86
Standing,1.04,9.92,0.31
Jogging,19.57,19.57,-9.997335
Walking,1.76,5.52,0.61291564
Standing,-5.13,8.2,-1.42
Jogging,-11.33,3.26,5.284695
Jogging,0.5,-5.63,-5.24
Standing,-4.63,8.58,-0.11
Standing,-1.31,9.77,0.95
Jogging,1.61,6.7,-2.72
Walking,-8.28,3.3,-2.22
Walking,-0.04,3.15,-2.2201166
Standing,0.04,9.85,-1.2666923
Standing,-1.14,9.7,1.18
Walking,-0.72,9.34,-0.3
Standing,-0.3,9.96,-0.5
Standing,-1.57,9.43,2.72
Jogging,6.51,16.63,0.61291564
Standing,-1.42,9.53,2.6
Standing,2.18,9.62,0.23
Walking,-1.76,8.08,-3.87
Walking,3.38,7.08,-3.83
Jogging,0.23,-0.91,0.38136974
Walking,-2.41,13.29,1.57
Walking,-1.54,12.37,0.0
Walking,-8.73,12.11,-8.69
Walking,-11.5,18.89,2.68
Standing,-1.53,9.81,0.61
Standing,2.22,8.89,-0.8
Walking,-9.34,15.79,1.2666923
Walking,7.16,6.89,-2.4925237
Jogging,-1.08,14.71,-0.3405087
Standing,-5.05,8.16,-1.08
Standing,-0.08,9.89,0.11
Standing,4.02,8.39,-0.04
Walking,1.18,8.12,-3.57
Walking,3.72,6.63,-1.46
Jogging,-13.1,9.62,-6.4
Walking,14.21,15.17,13.57
Walking,-2.91,10.84,-0.42
Standing,8.01,4.48,1.14
Standing,-0.15,9.96,0.46
Standing,2.34,9.38,2.79
Jogging,7.31,4.33,-0.5
Standing,-2.6,9.66,1.33
Jogging,-6.7,11.14,5.41
Standing,-6.89,7.08,1.14
Walking,-5.13,12.98,-5.938472
Standing,-7.4,6.47,0.65
Standing,-0.69,9.43,2.5606253
Walking,0.0,9.81,1.7297841
Walking,9.58,11.26,0.72
Jogging,5.18,11.3,-1.95
Walking,8.54,9.7,-2.6423476
Standing,-0.11,9.89,1.33
Walking,6.09,7.06,-5.33
Standing,-1.69,9.72,2.07
Standing,2.56,9.53,1.04
Walking,-3.76,5.43,-0.53
Jogging,8.73,-2.07,3.57
Standing,-1.08,9.38,-0.08
Standing,-5.09,8.12,-1.27
Standing,1.84,9.38,2.34
Walking,1.99,9.15,-2.64
Walking,18.16,4.1,-6.21
Jogging,0.08,7.5,-2.4108016
Jogging,-19.23,10.95,4.02
Walking,10.61,11.22,2.5606253
Jogging,-4.52,6.4,0.7218784
Jogging,-16.25,17.31,2.53
Jogging,0.27,-2.91,-7.55
Standing,3.79,8.39,-0.15
Standing,-0.8,9.72,1.73
Walking,1.73,7.93,2.1792557
Jogging,-2.79,-6.28,-8.62
Standing,-1.12,9.3,1.31
Standing,-5.22,8.16,1.33
Jogging,-0.11,10.95,-1.56634
Walking,5.43,14.1,-1.95
Walking,-0.84,5.67,0.42
Walking,-1.23,0.99,-3.06
Walking,11.14,4.75,1.4165162
Standing,-5.18,8.16,1.57
Walking,-1.18,11.96,-5.24
Walking,5.33,6.74,1.6889231
Walking,-3.3,3.72,0.38
Jogging,2.72,-2.87,-1.9885708
Walking,2.68,11.37,-3.02
Jogging,6.55,11.35,0.27
Standing,-8.28,5.41,-0.8
Standing,-0.91,9.72,1.54
Standing,-0.69,9.53,2.5606253
Jogging,16.63,9.77,15.05
Walking,4.44,10.34,0.76
Standing,-1.12,9.62,2.1792557
Standing,2.41,9.66,0.99
Jogging,14.6,-10.15,1.23
Walking,3.11,10.31,1.1441092
Standing,-4.99,8.28,1.57
Walking,-0.61,4.44,4.903325
Standing,3.45,9.43,-2.11
Walking,-9.08,14.41,-1.18
Walking,-1.88,14.33,4.099725
Walking,1.84,13.91,0.38136974
Standing,1.92,9.77,0.7627395
Jogging,-6.47,11.5,0.23
Standing,1.76,9.7,0.57
Walking,1.27,5.33,0.3405087
Jogging,-3.11,13.25,8.240311
Walking,1.92,10.76,0.8036005
Walking,6.47,11.84,2.4108016
Standing,0.04,9.85,1.57
Walking,-10.23,9.72,-5.5571017
Jogging,-3.79,-1.8,-0.11
Standing,-4.99,8.08,-1.18
Walking,1.65,8.73,-2.1383946
Standing,-1.99,9.66,-0.99
Standing,1.5,9.47,-0.27
Jogging,-19.08,19.46,1.88
Walking,2.03,15.43,-0.95342433
Walking,4.99,14.1,-1.2666923
Standing,-1.08,9.19,1.5
Walking,10.12,5.98,0.19
Standing,-2.03,9.66,-1.12
Jogging,-0.5,-5.24,4.37
Jogging,10.19,-2.22,-8.921328
Jogging,0.23,13.95,-2.41
Jogging,-2.41,8.01,7.4
Jogging,3.76,1.99,-0.19
Standing,-1.27,9.62,3.15
Jogging,19.57,19.04,0.14982383
Jogging,6.7,1.99,3.68
Walking,5.67,7.59,1.57
Standing,-7.97,5.52,-0.84
Walking,3.3,5.24,-0.38136974
Standing,-4.79,8.62,-0.15
Standing,-4.71,8.28,-1.08
Jogging,-1.54,10.04,12.45
Standing,-5.37,8.01,-1.14
Jogging,-7.46,4.29,3.1054392
Jogging,-1.69,19.57,12.108489
Jogging,-4.82,-18.39,-0.42
Standing,-6.89,6.85,-1.12
Walking,-1.23,2.22,-1.8
Jogging,-9.956474,9.084772,-5.6660647
Standing,-7.5,6.4,1.42
Standing,0.76,9.81,-1.0351465
Jogging,6.63,9.96,-3.17
Walking,-7.86,9.43,-6.74
Walking,-2.11,4.94,0.61291564
Walking,-6.82,6.78,1.8
Walking,0.38,18.2,12.07
Walking,-6.32,5.28,0.38
Standing,2.45,9.3,2.79
Standing,2.34,9.96,1.8
Jogging,-2.72,-18.54,-7.246025
Walking,16.7,16.93,11.34575
Jogging,3.26,3.38,7.74
Jogging,6.21,14.71,-14.86
Walking,-1.23,2.22,4.099725
Jogging,-19.61,1.69,-2.91
Standing,4.18,8.54,-0.08
Jogging,12.37,7.74,-3.445948
Jogging,-4.25,3.45,-5.09401
Jogging,13.25,2.87,2.26
Jogging,-7.74,6.02,15.28
Walking,2.07,13.4,-3.98
Jogging,19.91,9.15,-1.38
Jogging,6.85,5.41,0.34
Walking,2.79,10.31,-1.3075534
Standing,-1.69,9.81,0.95342433
Standing,-0.8,9.7,3.38
Standing,-1.46,9.34,2.070293
Jogging,-2.7240696,-5.325556,2.2201166
Jogging,10.04,8.85,-1.92
Standing,-1.38,9.58,2.79
Walking,13.48,5.71,-0.9942854
Walking,2.15,19.08,-5.202973
Walking,0.23,13.99,7.3958488
Standing,1.08,9.51,2.26
Jogging,-2.22,2.15,-3.3
Jogging,19.57,19.5,0.8036005
Standing,0.99,9.89,0.31
Standing,-3.41,8.31,-0.95
Standing,-1.8,9.7,-0.8
Standing,-5.28,8.12,-1.38
Walking,-3.49,6.32,0.04
Standing,-0.72,9.43,2.7649305
Jogging,2.6,8.96,-1.88
Walking,5.28,12.26,-2.4516625
Standing,-5.67,7.7,-1.57
Walking,17.97,12.91,-0.040861044
Standing,2.37,9.34,1.46
Standing,-1.27,9.92,0.76
Standing,-1.31,9.72,2.49
Standing,-1.5,9.34,2.5606253
Jogging,1.46,-4.25,2.22
Jogging,-1.95,19.57,-18.77
Walking,6.21,10.73,1.1849703
Jogging,-4.21,18.16,-4.440233
Walking,7.08,9.96,2.8330324
Standing,-2.07,9.66,-0.99
Walking,-2.34,9.92,-0.5720546
Walking,9.19,4.14,-0.19068487
Walking,8.81,12.76,10.882658
Jogging,10.61,15.13,-3.0645783
Jogging,-11.41,19.5,-9.493382
Walking,15.36,15.02,-1.6889231
Jogging,6.59,-3.17,-7.44
Walking,1.5,5.52,3.759216
Jogging,-13.87,5.94,-11.07
Jogging,13.44,8.05,18.16
Walking,-3.3,14.37,-2.98
Walking,19.91,2.6,-2.45
Jogging,-2.83,3.45,0.8036005
Jogging,-1.04,2.64,4.44
Jogging,-14.14,14.33,3.9499009
Standing,2.53,9.34,2.91
Walking,0.93,9.85,-0.46309182
Jogging,3.17,1.92,2.87
Walking,-2.96,8.92,-3.76
Jogging,-2.07,16.09,5.09
Jogging,-10.04,6.02,0.34
Standing,0.15,9.85,1.42
Walking,15.09,2.76,2.3699405
Jogging,-2.56,-4.67,-1.31
Walking,-2.96,16.28,3.11
Standing,4.79,7.89,-0.15
Standing,1.08,9.38,2.53
Standing,-1.12,9.38,-0.34
Jogging,0.34,15.02,1.46
Walking,3.87,5.05,1.14
Walking,-13.63,12.18,10.42
Standing,-0.5,9.7,1.84
Standing,-1.76,9.23,2.87
Standing,-0.99,10.04,-0.95
Standing,-8.31,5.24,-0.5
Jogging,0.11,-4.33,-5.09
Walking,-6.21,13.91,1.73
Standing,-0.89,9.77,1.0760075
Walking,-4.71,10.61,1.53
Jogging,3.57,12.6,0.89
Standing,-1.18,9.3,1.46
Walking,4.6,7.12,-0.08172209
Standing,-1.18,9.47,1.65
Jogging,19.57,19.57,-3.5957718
Standing,-5.18,8.16,1.33
Standing,-6.55,7.21,1.5
Jogging,5.52,12.91,-3.53
Walking,0.04,3.76,0.38
Standing,-0.65,9.38,3.0237172
Walking,2.03,10.15,0.3405087
Jogging,3.41,18.85,-2.6832085
Jogging,-19.19,-0.27,0.31
Jogging,10.27,19.53,-1.4165162
Jogging,-6.89,12.76,15.09
Standing,-1.04,9.53,2.6
Jogging,-5.37,16.59,7.44
Jogging,1.04,3.6,7.08
Jogging,12.91,-2.53,-0.53
Walking,1.31,7.78,-1.1849703
Standing,-7.89,5.22,-0.84
Jogging,2.72,-2.53,-11.141444
Standing,0.04,10.19,-0.34
Jogging,4.37,0.8,-0.27240697
Jogging,-10.92,-3.11,-2.5606253
Jogging,5.83,10.95,4.8216033
Jogging,-6.21,17.86,-5.41
Walking,-0.31,9.62,-0.61
Walking,8.81,2.76,-0.46
Jogging,8.73,12.03,-1.33
Walking,-0.65,7.97,10.310603
Jogging,-4.48,3.57,-18.46919
Walking,-0.19,4.82,4.59
Jogging,-11.8,17.05,12.299174
Standing,-2.68,9.19,2.07
Standing,-1.73,9.77,0.95342433
Standing,-1.12,9.28,1.5
Walking,3.72,8.66,0.27
Jogging,-10.8,-0.95,1.5
Standing,-7.5,6.32,1.38
Jogging,-9.7,-1.95,-7.82
Jogging,-18.92,-3.72,0.8
Standing,-5.22,8.16,1.65
Standing,-0.91,9.43,2.6423476
Standing,1.08,9.77,-1.1441092
Jogging,-1.84,-1.92,-0.84446156
Jogging,-0.69,-0.38,0.61
Walking,0.76,6.59,1.12
Jogging,2.18,7.63,2.87
Jogging,13.1,13.29,2.7240696
Standing,-6.97,6.82,1.61
Standing,-0.42,9.28,2.8330324
Jogging,11.99,-1.69,12.067628
Walking,0.27,13.72,-1.65
Jogging,1.84,15.85,1.8387469
Walking,12.49,11.07,-5.09
Standing,-1.27,9.23,1.08
Walking,5.83,14.63,9.53
Walking,3.34,9.43,-0.29964766
Walking,3.15,9.77,-2.18
Standing,-0.84,9.96,-0.99
Standing,-1.76,9.81,1.04
Walking,-1.95,14.86,-0.50395286
Jogging,-5.18,19.5,-0.91
Standing,-4.9,8.5,-0.27
Standing,0.11,9.89,1.23
Walking,0.27,7.44,-2.7513103
Walking,7.46,5.28,-0.7627395
Jogging,-12.22,-5.9,-2.83
Jogging,-18.43,-5.01,2.3
Jogging,3.41,-2.91,-2.4925237
Walking,-0.46,7.74,-0.5
Walking,2.53,2.64,2.2609777
Jogging,-0.11,-2.37,-3.11
Standing,-1.31,9.3,1.38
Standing,-5.13,8.16,1.42
Jogging,8.96,17.47,6.0882955
Standing,-0.57,10.04,-0.84
Standing,-8.05,5.18,-1.42
Standing,1.57,9.89,1.1441092
Walking,6.17,4.06,-2.87
Standing,6.09,7.12,-0.11
Standing,-5.43,7.7,-1.14
Walking,5.67,7.86,1.33
Jogging,7.31,14.56,-2.68
Jogging,-2.72,0.76,6.74
Standing,-1.8,9.38,2.98
Jogging,13.82,18.12,6.6331096
Standing,3.45,9.43,-1.92
Standing,0.95,9.92,0.42
Walking,0.38,13.21,-1.879608
Walking,3.34,14.63,0.38
Jogging,4.86,-4.67,-4.21
Walking,-2.22,3.95,1.84
Jogging,-5.09,-18.01,1.31
Standing,2.56,9.3,2.91
Standing,3.57,9.38,-1.95
Walking,-0.99,17.08,-3.3
Walking,-7.12,15.05,-1.14
Walking,-2.83,6.74,-0.29964766
Jogging,-5.94,14.52,-3.17
Standing,0.11,9.85,1.33
Standing,-1.99,9.62,-1.04
Standing,1.88,8.81,-0.46
Jogging,3.45,-0.84,-0.9125633
Walking,0.53,10.23,2.0294318
Jogging,19.84,17.69,-0.31
Jogging,9.23,12.91,2.7649305
Walking,-4.94,11.88,3.49
Jogging,-7.01,18.01,6.2789803
Jogging,9.7,17.88,4.671779
Jogging,-7.46,-5.94,-2.98
Jogging,-0.27,15.6,3.3
Jogging,-0.38,-5.09,-13.402422
Jogging,-2.53,-0.34,-2.64
Jogging,2.22,-5.18,-5.94
Jogging,-17.05,18.58,-9.765789
Walking,0.5,11.56,2.4516625
Standing,-0.8,10.0,-0.46
Walking,1.99,10.42,-2.3699405
Standing,3.34,9.43,-1.99
Standing,0.65,9.72,-1.4165162
Jogging,-12.11,11.69,-4.944186
Walking,0.0,7.7,-1.1168685
Jogging,7.63,17.01,-9.66
Jogging,-14.6,13.25,-1.12
Jogging,7.08,-15.79,-16.630445
Walking,-0.5,12.26,9.043911
Standing,1.95,9.72,0.27
Walking,15.98,-0.23,5.6252036
Standing,-1.42,8.54,0.04
Standing,-0.15,9.92,0.5
Walking,7.01,2.68,1.08
Walking,-4.82,9.66,-2.98
Jogging,-1.08,14.9,-9.152874
Walking,-8.47,15.32,2.91
Standing,1.65,9.92,0.7627395
Jogging,6.510526,0.08172209,1.9477097
Jogging,-19.08,15.4,4.71
Walking,1.18,9.85,3.5276701
Jogging,-1.31,8.24,-1.38
Walking,16.59,17.43,9.997335
Walking,11.6,12.07,4.5219555
Jogging,12.72,2.98,-4.7535014
Walking,9.89,7.86,-5.7477865
Walking,3.87,7.16,-3.11
Jogging,0.5,4.06,-1.2666923
Walking,5.01,2.6,-1.334794
Standing,-1.04,9.7,1.7978859
Standing,-1.14,9.43,2.87
Standing,3.57,9.34,-1.99
Standing,0.08,9.85,1.54
Standing,-1.14,9.34,1.42
Jogging,-6.43,1.88,7.35
Walking,4.94,8.39,3.1463003
Jogging,4.06,-0.08,-6.5922484
Walking,1.5,5.52,-2.0294318
Standing,-3.38,8.47,-1.23
Walking,0.72,4.44,-1.525479
Walking,-1.5,10.57,-1.53
Jogging,-19.42,-15.75,-0.10896278
Jogging,4.02,-7.16,3.72
Jogging,-3.68,13.02,10.337844
Walking,3.68,15.47,-6.2108784
Standing,-5.48,8.05,0.5
Jogging,0.76,15.51,4.33
Standing,0.04,9.89,-1.3075534
Standing,2.34,9.62,0.57
Standing,8.12,4.6,1.38
Standing,-1.18,9.3,1.27
Walking,-3.95,4.82,-3.11
Walking,4.6,13.18,10.8
Walking,2.07,2.03,0.040861044
Walking,-5.18,0.46,-6.13
Standing,-5.01,8.43,0.0
Jogging,2.68,5.52,-0.23154591
Jogging,-19.23,19.76,-8.69
Walking,1.73,13.8,1.7297841
