activity,x-axis,y-axis,z-axis
Standing,-1.33,9.47,2.2609777
Jogging,7.5,3.02,2.2201166
Walking,-7.67,5.94,-0.15
Jogging,-11.56,0.46,-0.61291564
Walking,-3.41,13.99,2.18
Jogging,-3.64,-0.38,-1.0760075
Standing,-0.84,9.7,1.42
Standing,0.11,10.53,0.38
Standing,2.56,9.3,2.91
Standing,7.93,4.67,1.31
Jogging,-14.02,1.54,2.79
Standing,0.76,9.96,0.31
Jogging,0.53,2.87,-4.02
Standing,-1.38,9.38,2.5333846
Standing,-1.12,9.85,2.76
Walking,-6.89,13.53,10.72
Jogging,12.49,-10.69,-1.88
Walking,-6.24,3.87,-8.662541
Walking,1.65,4.25,1.33
Jogging,14.44,18.89,3.15
Jogging,11.84,14.9,5.7886477
Jogging,-4.67,13.72,-3.6774938
Jogging,-5.13,16.93,1.4573772
Standing,-0.61,9.92,0.95
Jogging,-10.8,19.46,-10.65
Walking,15.79,1.38,1.1168685
Walking,-2.34,1.73,-4.9
Walking,1.33,5.75,-1.23
Jogging,-5.67,-2.22,-13.76
Standing,-8.08,5.28,-1.14
Jogging,-6.63,2.18,2.18
Standing,-1.12,9.34,-0.5
Standing,-5.13,8.24,1.46
Standing,-1.99,9.38,-2.03
Walking,2.11,2.64,5.41
Walking,0.04,11.54,-3.53
Standing,-1.23,9.34,1.42
Walking,1.12,10.76,1.3075534
Walking,8.16,4.94,-0.93
Standing,-1.27,9.19,0.99
Standing,-0.99,9.0,1.92
Walking,0.38,11.73,-0.19
Walking,3.02,11.03,2.9147544
Walking,-4.6,4.86,-0.61
Walking,9.62,7.12,-3.7864566
Standing,-7.4,6.44,0.99
Jogging,12.07,3.64,-1.76
Jogging,9.72,-3.53,0.23154591
Walking,14.52,-8.54,-5.48
Jogging,-10.38,6.09,-2.0294318
Walking,-1.53,8.62,3.49
Standing,-4.94,8.43,-0.27
Jogging,5.33,-5.56,-4.0180025
Standing,-5.24,8.16,-1.18
Walking,9.43,16.21,-2.3018389
Standing,-0.84,9.38,2.7240696
Standing,-1.33,9.51,2.96
Jogging,16.13,3.02,8.85
Walking,-3.53,8.12,-0.42
Walking,1.46,16.02,5.67
Walking,2.76,9.04,-4.399372
Jogging,-1.14,-0.89,1.46
Jogging,5.48,17.24,7.1234417
Standing,-0.38,9.96,0.76
Standing,-0.19,9.28,2.3426998
Walking,-10.5,14.9,-1.92
Jogging,-11.35,15.43,8.12
Jogging,18.81,12.72,6.742072
Jogging,3.64,-3.64,0.42223078
Walking,1.27,6.21,-1.08
Jogging,-1.46,18.31,-0.08172209
Walking,-0.23,3.34,-2.18
Jogging,6.24,-17.08,-3.76
Jogging,-18.35,2.53,5.2
Walking,0.31,4.14,-0.72
Standing,1.18,9.51,2.41
Standing,-0.04,9.89,1.46
Standing,-1.31,9.92,0.34
Jogging,-3.34,-1.12,-3.6
Jogging,2.98,1.14,1.3075534
Standing,-1.12,9.38,-0.42
Walking,-7.21,4.44,-0.57
Walking,3.34,10.12,-0.99
Standing,-1.27,9.34,1.08
Walking,17.43,-14.06,-2.34
Standing,-1.46,9.77,0.93
Jogging,2.64,-0.84,-0.95
Standing,3.98,8.05,0.46
Jogging,19.95,18.2,7.08
Standing,-3.3,8.47,-0.95
Walking,1.04,5.22,-1.14
Jogging,-18.92,-1.95,7.44
Jogging,-2.56,-6.89,-4.99
Standing,-1.42,9.89,1.31
Jogging,-0.3,6.89,2.1792557
Jogging,0.0,-1.57,-0.95342433
Jogging,-12.68,-3.98,-0.99
Walking,-3.6,15.66,3.0645783
Jogging,-6.28,1.54,5.9793324
Standing,-4.86,8.54,0.0
Jogging,0.84446156,11.454713,0.42223078
Jogging,-11.95,9.3,-0.5
Walking,-0.57,11.22,1.88
Standing,3.53,9.38,-2.26
Standing,-5.22,8.2,1.27
Standing,-3.21,8.58,-1.38
Walking,3.76,6.05,-4.944186
Walking,9.53,6.89,0.69
Standing,0.15,10.0,-0.9125633
Walking,5.75,15.09,-0.27240697
Jogging,-2.03,19.57,-9.62
Walking,1.61,6.28,2.11
Standing,-0.8,9.47,2.6423476
Walking,3.06,4.25,-5.175732
Jogging,5.79,1.31,-2.0294318
Walking,-5.52,10.8,-5.33
Jogging,-0.27,1.33,1.65
Walking,-6.51,8.35,-6.09
Standing,-7.93,5.28,-1.14
Jogging,-11.26,7.7,0.14982383
Jogging,-1.27,4.02,1.46
Standing,2.37,9.3,2.83
Walking,3.57,9.15,-1.8
Standing,2.49,9.34,2.87
Jogging,-8.81,6.63,9.425281
Walking,7.31,11.73,1.56634
Walking,-1.12,7.63,-6.32
Walking,-2.41,9.77,-6.97
Jogging,-19.61,11.03,-5.52
Standing,-1.33,9.23,3.6
Walking,18.5,8.05,-1.334794
Standing,1.57,9.81,0.42
Jogging,-11.5,14.29,1.607201
Standing,-4.99,8.47,0.08
Walking,-2.53,4.1,-2.49
Standing,-1.33,9.43,2.4516625
Standing,-0.65,9.7,1.54
Jogging,5.94,18.16,6.6331096
Jogging,19.89,4.4,0.61
Walking,1.88,15.47,2.7240696
Standing,-8.01,5.63,-0.23
Standing,-1.46,9.38,2.3
Walking,-4.02,9.11,-3.87
Jogging,3.34,19.57,-11.07
Standing,-0.57,9.3,1.14
Walking,5.01,10.61,0.6946377
Walking,0.5,10.42,-1.4982382
Jogging,-10.76,12.22,1.7978859
Walking,-2.96,7.7,6.47
Walking,0.34,5.09,5.41
Walking,-2.22,13.67,1.12
Jogging,-7.04,7.4,-4.7126403
Standing,-4.67,8.62,-0.53
Walking,-3.6,7.63,-4.7535014
Jogging,-19.27,-19.11,0.57
Standing,-5.48,8.24,-1.54
Walking,5.52,3.11,-0.7218784
Standing,8.27,4.52,0.15
Walking,-16.28,6.63,-0.5
Jogging,19.57,-10.42,1.8
Standing,1.04,9.96,0.31
Jogging,-13.1,1.27,-5.18
Standing,-5.41,7.89,-1.23
Jogging,-2.22,-6.05,0.34
Jogging,-1.27,-1.31,-9.72
Standing,-1.61,9.77,0.95342433
Jogging,0.89,10.65,6.2789803
Walking,-0.65,9.89,4.1
Standing,0.19,9.85,1.57
Standing,-0.34,9.89,1.18
Standing,-7.97,6.17,-0.23
Standing,-1.08,9.66,2.18
Standing,-1.14,9.3,1.31
Standing,-1.23,9.3,1.12
Standing,-0.91,9.43,2.7240696
Jogging,4.56,0.65,-2.72
Walking,-0.84,18.58,-0.0
Standing,-5.24,8.24,1.38
Standing,-0.95,9.47,-0.46
Walking,-0.11,6.05,-0.34
Standing,-1.14,9.28,0.99
Jogging,-2.53,-1.53,-0.19
Walking,-1.8,10.34,-3.45
Walking,-0.89,5.01,-1.57
Jogging,-2.3,9.08,4.63
Standing,6.21,6.55,0.38
Walking,2.22,8.12,2.14
Standing,0.08,9.85,1.33
Jogging,-5.28,9.96,-0.57
Walking,-9.53,-2.07,4.75
Standing,-1.14,9.47,2.87
Standing,3.45,9.47,-1.76
Standing,-1.99,9.66,-0.99
Walking,-8.96,2.96,-0.8036005
Walking,-6.05,19.53,-0.3
Walking,-7.67,14.14,-3.34
Jogging,-6.7,16.74,2.3426998
Jogging,5.48,-15.13,-10.38
Standing,-1.12,9.38,-0.42
Jogging,1.5,0.11,-3.79
Walking,3.15,10.23,3.0645783
Standing,-5.6,7.7,-1.54
Jogging,-18.01,16.63,0.6946377
Walking,13.67,4.25,-3.15
Jogging,19.53,2.76,-4.440233
Standing,-1.08,9.89,1.57
Standing,0.19,9.89,1.38
Walking,4.79,5.24,-3.0237172
Jogging,-1.23,18.09,-1.57
Walking,-2.83,7.01,-3.45
Walking,15.66,13.06,11.563675
Jogging,-5.6,19.23,16.36
Jogging,2.34,14.98,9.343558
Standing,7.7,4.94,0.95
Standing,-1.69,9.38,2.49
Jogging,-18.66,16.17,-5.407278
Jogging,-18.89,-3.79,14.48
Jogging,2.72,-4.75,0.0
Jogging,0.08,2.83,1.88
Standing,-3.3,8.5,-1.08
Walking,3.17,9.81,-4.48
Walking,3.95,6.59,1.3756552
Jogging,-1.08,16.7,5.9
Walking,6.02,9.85,1.607201
Standing,0.95,9.81,-1.879608
Walking,-2.91,0.84,-3.3
Jogging,18.05,4.25,4.2495484
Standing,1.27,3.26,-2.07
Jogging,-19.53,8.66,-13.99
Jogging,-15.05,19.57,-9.275456
Standing,-7.4,6.44,1.5
Jogging,5.09,10.5,5.75
Jogging,-5.13,15.28,9.425281
Walking,10.76,2.96,13.102775
Standing,-1.18,9.47,2.76
Jogging,3.06,7.35,-6.66
Walking,-1.14,2.53,-2.03
Walking,2.53,11.96,4.29
Jogging,9.7,-3.95,3.486809
Jogging,-3.76,17.67,-2.22
Walking,17.39,-0.53,-9.62
Walking,-5.98,11.56,-3.8273177
Jogging,-1.84,1.69,-0.42
Jogging,19.31,-1.65,1.2258313
Standing,-1.23,8.89,1.53
Walking,4.59,5.28,-0.42
Walking,17.67,-11.18,1.12
Jogging,-13.4,11.5,0.84446156
Jogging,0.72,10.88,6.82
Walking,1.92,9.28,-1.18
Jogging,7.01,2.07,3.5276701
Standing,-1.42,9.81,0.84
Walking,3.06,8.54,-2.49
Jogging,5.28,12.15,10.04
Standing,-5.33,8.01,-1.54
Walking,-8.43,13.25,-6.51
Jogging,-10.72,0.99,-8.12
Jogging,-5.18,2.76,4.56
Jogging,19.38,0.27,11.686258
Walking,-1.53,9.72,-5.012288
Jogging,-3.79,17.88,-4.25
Standing,-1.84,9.34,1.1168685
Walking,-13.44,9.81,-1.54
Standing,-0.91,10.0,-0.42
Walking,6.09,8.08,-2.26
Walking,1.14,14.71,0.10896278
Walking,-0.5,9.08,-1.57
Jogging,-12.34,17.58,-5.7477865
Walking,-0.53,11.5,-3.34
Walking,-2.79,10.23,-0.34
Standing,-0.19,9.89,1.27
Standing,-1.12,9.43,3.26
Jogging,0.69,-0.15,-4.75
Walking,0.0,12.57,0.6946377
Jogging,4.82,18.43,-6.782933
Walking,3.64,5.18,-0.9942854
Walking,-12.87,5.41,2.6014864
Walking,1.95,12.83,-2.2201166
Jogging,-5.52,5.9,-4.44
Jogging,-5.28,11.73,-2.03
Walking,-1.57,18.92,-5.6252036
Jogging,7.12,16.59,-0.3
Jogging,1.69,12.11,-3.45
Jogging,-6.28,-5.24,5.012288
Standing,-1.57,9.62,1.18
Standing,3.83,8.47,-0.08
Jogging,-19.27,-19.08,-1.88
Jogging,-4.67,19.76,6.82
Jogging,11.75,15.09,8.049625
Standing,-4.94,8.39,-0.23
Standing,3.21,8.47,0.38
Jogging,-3.64,-6.78,-3.5276701
Standing,-0.57,9.89,0.19
Walking,-0.72,13.95,0.61
Standing,-1.8,9.77,0.27240697
Jogging,-1.46,5.71,-3.445948
Walking,-2.22,1.73,-2.34
Walking,-4.86,2.6,-6.59
Standing,-0.23,9.92,0.65
Standing,0.11,9.89,1.38
Standing,-1.12,9.47,-0.38
Jogging,-0.15,3.26,2.982856
Jogging,-0.38,0.95,-1.14
Walking,8.77,10.46,-1.6480621
Standing,-3.53,8.31,-1.12
Walking,4.37,8.08,2.4108016
Standing,-1.5,9.77,0.76
Jogging,0.38,-5.01,-4.06
Walking,-6.97,9.43,-1.42
Walking,-10.31,5.05,-1.12
Jogging,-11.54,7.97,-10.760075
Standing,1.69,9.89,1.0760075
Walking,11.65,3.99,-4.02
Walking,9.7,8.43,6.469665
Jogging,0.99,7.55,-1.54
Jogging,1.33,17.2,-4.25
Walking,-3.11,3.91,-1.04
Jogging,-1.27,6.7,-5.243834
Standing,6.66,6.74,-0.65
Standing,-0.3,9.7,-1.0351465
Standing,2.11,9.28,-0.69
Standing,-5.75,8.08,-0.46
Standing,3.53,9.34,-2.07
Jogging,-4.02,-2.11,-3.9771416
Standing,-1.23,9.38,1.14
Jogging,3.11,19.57,-6.28
Standing,-1.04,9.38,-0.65
Standing,-0.15,10.0,0.84
Jogging,17.35,19.27,-9.493382
Jogging,0.04,-6.09,-2.98
Standing,-1.33,9.89,1.607201
Standing,-2.03,9.62,-1.12
Jogging,-2.64,0.53,-5.48
Jogging,4.99,18.62,-0.50395286
Standing,-1.12,9.3,1.12
Jogging,-1.5,4.44,2.9556155
Walking,1.69,15.6,0.313268
Jogging,10.92,1.73,-3.9499009
Walking,-0.08,13.53,-4.6
Walking,5.28,6.17,-1.95
Walking,-0.04,13.18,-4.5219555
Walking,-2.56,4.06,-5.05
Jogging,-17.16,15.09,1.61
Jogging,-4.75,2.37,-2.11
Standing,-1.14,9.28,1.08
Jogging,-0.08,1.5,-2.26
Jogging,-3.17,11.22,4.140586
Walking,10.0,9.43,-0.38136974
Walking,-0.95,13.72,2.4516625
Jogging,-5.48,-4.63,2.45
Jogging,0.23,9.66,-4.2904096
Jogging,6.97,16.28,-6.51
Jogging,4.14,5.83,8.390134
Standing,-3.53,8.28,-1.27
Walking,-0.61,11.84,-2.56
Standing,-1.84,9.81,1.38
Standing,2.37,10.0,1.84
Walking,-2.53,9.81,-0.72
Jogging,15.55,13.63,1.4573772
Jogging,-14.14,19.57,-7.164303
Jogging,-7.5,3.17,-4.71
Walking,4.52,14.52,-4.25
Standing,0.76,9.81,-1.0351465
Standing,1.18,9.92,1.920469
Standing,1.14,9.92,0.38
Jogging,2.56,-2.75,5.9
Walking,-3.21,3.45,0.15
Walking,3.76,10.57,3.5276701
Jogging,1.8,3.95,3.1463003
Standing,-1.31,9.38,2.6014864
Jogging,-2.03,-9.7,-6.1700177
Walking,1.31,7.44,5.134871
Jogging,2.18,3.45,-1.12
Jogging,-1.12,-5.98,-2.5333846
Standing,-5.13,8.28,1.5
Standing,0.0,9.89,1.42
Jogging,0.0,1.54,-8.27
Standing,-1.18,9.28,1.23
Standing,-7.35,6.44,1.23
Jogging,-6.09,7.78,5.7886477
Walking,-7.44,15.47,1.46
Standing,-5.33,8.08,1.38
Walking,-3.49,1.18,-4.1814466
Walking,9.19,6.32,-1.920469
Walking,0.19,12.18,4.099725
Walking,-7.08,16.13,5.2165933
Jogging,3.76,2.91,-0.99
Walking,2.56,5.05,0.23
Jogging,2.22,19.11,-1.9477097
Walking,-5.63,13.33,7.46
Jogging,-4.67,-7.97,-12.95
Jogging,13.59,1.73,6.55
Jogging,16.28,18.54,-0.3
Standing,1.57,9.92,1.2666923
Standing,-1.04,9.43,-0.57
Jogging,1.18,-2.45,-0.11
Jogging,1.42,0.38,1.7570249
Standing,0.42,9.77,-1.525479
Walking,2.15,4.86,-0.040861044
Standing,0.69,10.27,-1.6889231
Standing,-0.8,9.72,1.46
Jogging,-7.27,19.04,3.57
Walking,-5.33,14.06,9.888372
Jogging,4.94,19.57,-9.493382
Jogging,19.57,4.33,-2.6423476
Walking,-0.8,8.92,-6.13
Jogging,-19.61,-19.34,-0.27240697
Walking,-2.15,4.4,-2.49
Jogging,7.55,8.58,-4.75
Standing,-1.46,9.38,2.87
Walking,-0.8,9.15,-2.53
Jogging,-4.99,-4.71,-7.4
Standing,-1.53,9.81,1.54
Jogging,4.82,7.97,4.944186
Jogging,1.4982382,15.745122,2.070293
Standing,-0.72,9.96,0.84
Jogging,7.12,-3.49,-1.607201
Jogging,11.5,5.94,-3.3
Standing,-5.94,7.74,1.46
Standing,0.65,10.0,-1.0760075
Jogging,-13.25,11.84,-4.71
Jogging,-8.69,19.53,2.152015
Walking,6.93,16.28,-4.1814466
Walking,5.01,8.31,0.61291564
Jogging,0.0,12.83,-4.25
Walking,-0.89,5.75,4.372132
Jogging,-5.56,19.57,-0.95
Walking,-4.59,16.78,-5.98
Jogging,6.78,7.01,3.57
Standing,1.12,9.92,0.19
Jogging,18.16,18.58,-3.7864566
Walking,3.49,11.6,1.3075534
Jogging,3.87,6.24,-1.57
Standing,6.09,6.85,-0.08
Jogging,-14.75,-2.91,8.43
Walking,-1.31,17.05,-3.0645783
Walking,4.48,8.92,-2.7240696
Walking,-2.14,14.48,-4.1
Standing,-7.97,5.79,-0.38
Jogging,-3.76,0.99,2.1111538
Jogging,4.1,12.57,-0.15
Standing,-5.33,8.2,1.53
Walking,-7.16,7.63,4.0588636
Walking,-5.79,15.6,0.91
Jogging,0.23,4.44,-3.57
Standing,-1.46,9.47,2.64
Walking,-0.08,4.29,-2.56
Standing,-1.84,9.7,-0.95
Walking,0.84,16.17,-3.1054392
Standing,-1.14,9.28,1.33
Walking,-2.49,5.13,-0.19
Walking,11.84,16.44,11.92
Jogging,0.46,3.53,-6.05
Walking,3.64,9.89,6.3607025
Walking,5.79,12.03,0.6946377
Standing,-4.94,8.2,-1.38
Standing,-0.95,9.43,2.7240696
Jogging,0.8,-8.43,-1.12
Jogging,-12.3,-18.16,-16.47
Walking,-2.64,-1.08,-4.399372
Standing,-0.99,9.38,2.7649305
Jogging,-5.86,4.37,3.49
Walking,-5.6,17.88,17.31
Jogging,-1.73,-0.61,6.05
Jogging,0.89,-5.2,-0.27
Walking,3.26,3.45,-0.8
Standing,5.56,7.4,1.27
Standing,-1.04,9.38,-0.5
Walking,11.45,7.44,11.958665
Standing,-7.31,6.63,0.84
Standing,0.53,10.12,-1.3756552
Standing,1.04,9.89,1.23
Walking,-4.82,11.11,9.425281
Walking,6.21,19.5,-6.3607025
Walking,13.82,-5.86,-6.97
Standing,-0.84,9.43,-0.19
Walking,8.08,4.9,-1.92
Standing,0.8,9.72,-1.4982382
Jogging,0.5,-2.11,1.31
Walking,-1.38,11.6,1.12
Standing,2.41,9.34,2.83
Walking,2.3,12.11,-1.38
Standing,-0.5,9.85,1.08
Walking,-1.92,1.95,-3.83
Standing,1.08,9.92,0.38
Walking,-1.46,11.35,-1.8
Jogging,18.77,0.72,-6.3607025
Jogging,3.11,3.95,2.3426998
Standing,-5.24,8.35,-0.93
Standing,-0.5,10.08,0.27
Walking,5.41,11.69,-4.2086873
Walking,10.5,2.64,-2.45
Standing,-0.3,9.96,-0.38
Walking,6.21,5.67,-0.93
Standing,-5.52,7.89,-0.46
Standing,-0.65,9.43,2.7240696
Jogging,-11.99,15.21,-2.5606253
Standing,-5.22,8.16,1.31
Standing,-8.12,5.43,-0.72
Jogging,11.26,-3.3,12.72
Standing,-1.38,9.43,3.3
Jogging,-5.67,1.5,-7.67
Walking,-2.96,4.48,-0.89
Jogging,-19.61,0.99,-9.0
Jogging,-2.11,15.83,0.50395286
Walking,12.79,0.42,0.0
Walking,-1.38,17.39,11.5
Jogging,-2.22,-0.27,-1.95
Standing,-7.93,5.71,-0.99
Walking,-0.11,3.64,-3.02
Walking,15.4,10.46,12.367276
Jogging,1.33,-4.18,1.3075534
Walking,4.4,7.08,-3.34
Standing,-1.65,9.47,1.879608
Standing,6.28,5.41,-0.65
Walking,4.86,6.82,-1.46
Walking,0.15,18.16,13.021052
Walking,2.18,3.15,-0.19068487
Standing,-5.09,8.16,1.57
Standing,1.04,9.92,0.31
Standing,-0.38,9.92,1.08
Standing,-1.12,9.3,1.18
Standing,0.08,9.89,1.46
Standing,-6.51,7.25,1.57
Walking,-8.73,-1.99,1.61
Standing,1.92,9.15,3.759216
Jogging,-19.23,19.76,3.72
Jogging,19.57,19.57,-6.21
Standing,-5.33,8.01,-1.23
Standing,-0.89,10.04,-0.38
Walking,-7.5,13.06,-3.57
Jogging,-1.42,-3.34,-0.04
Standing,-1.65,9.81,0.34
Standing,0.93,9.92,0.34
Jogging,4.6,-8.01,-3.11
Walking,-9.92,10.95,-1.88
Standing,-6.4,7.4,1.88
Standing,-1.14,9.47,-0.34
Jogging,-3.87,-4.56,5.48
Standing,-1.23,9.34,1.14
Walking,-5.71,6.36,3.173541
Standing,-0.91,9.72,1.57
Standing,1.04,9.92,0.31
Standing,-2.96,8.66,-0.99
Walking,-0.91,8.77,0.31
Walking,4.02,5.22,0.42
Jogging,-1.04,-7.5,-2.9556155
Standing,-1.08,9.38,-0.57
Walking,-0.27,6.89,-2.8330324
Walking,1.14,5.01,-1.61
Standing,-1.04,9.43,-0.5
Jogging,-6.17,4.14,-8.31
Standing,-7.27,6.36,0.76
Walking,8.28,5.33,-0.8036005
Walking,5.83,8.5,0.040861044
Walking,11.18,13.25,-4.440233
Jogging,-8.58,-7.16,-6.24
Standing,-1.04,9.43,3.21
Standing,-1.08,9.66,2.18
Standing,-1.31,9.58,0.5720546
Standing,-7.89,5.33,-1.31
Jogging,2.96,0.69,-2.26
Walking,0.8,3.83,-0.3405087
Jogging,3.49,-2.22,-3.57
Walking,-8.5,8.89,-11.95
Walking,1.04,4.67,-2.72
Walking,4.56,13.99,4.1
Walking,2.72,14.37,2.3699405
Jogging,-6.85,10.99,1.57
Jogging,0.34,-0.11,-3.0645783
Walking,-1.46,7.89,0.84446156
Jogging,-13.87,5.63,2.41
Standing,-1.23,9.38,1.23
Walking,-3.36,16.89,12.026767
Standing,1.57,9.92,1.0351465
Walking,5.82,5.18,1.92
Walking,-0.11,2.91,-0.42223078
Walking,-5.67,4.37,-0.23
Walking,-5.56,1.33,-2.1383946
Jogging,3.34,3.99,1.4165162
Standing,-0.34,9.77,0.76
Standing,-3.34,8.5,-0.93
Standing,2.53,8.85,-0.31
Standing,1.31,9.77,0.23
Walking,3.76,9.15,2.87
Walking,-0.89,14.67,-2.5333846
Standing,-2.07,9.66,-1.08
Standing,-1.08,9.62,2.03
Standing,-1.14,9.34,1.18
Walking,3.3,14.56,1.2258313
Walking,12.64,12.45,1.7297841
Jogging,-5.33,-5.6,3.336985
Jogging,0.99,1.33,-1.42
Walking,-5.28,6.7,-1.14
Standing,-7.55,6.21,0.15
Standing,3.53,9.3,-1.92
Walking,3.87,19.5,4.3312707
Standing,-1.04,9.51,3.02
Jogging,-8.62,7.86,7.67
Standing,-1.95,9.62,-1.04
Jogging,-10.88,17.12,1.95
Walking,5.33,9.38,-2.41
Walking,0.69,3.87,-0.19
Jogging,9.915613,16.43976,-2.6832085
Jogging,4.52,-5.05,-2.34
Walking,9.34,7.78,4.0180025
Standing,-1.27,9.72,2.37
Jogging,6.28,1.8,5.18
Standing,-7.93,5.71,-0.69
Jogging,-8.85,-1.73,1.08
Standing,-1.42,9.43,2.83
Jogging,5.43,-7.65,8.2
Jogging,-7.16,0.23,-1.8
Walking,-1.84,1.18,1.2666923
Jogging,-2.68,-7.12,-9.888372
Standing,4.02,8.35,0.34
Standing,7.08,5.24,3.15
Walking,-2.37,15.02,0.7627395
Standing,-1.27,9.62,2.49
Standing,-1.46,9.28,2.91
Standing,-1.5,9.43,2.79
Walking,0.34,14.41,9.152874
Standing,-5.01,8.31,-1.14
Standing,-1.18,9.53,2.45
Walking,-2.26,7.86,0.5720546
Standing,-1.92,9.34,2.37
Walking,3.15,11.11,1.607201
Standing,4.33,8.12,-0.19
Jogging,-2.22,19.57,-10.65
Standing,-1.18,9.38,-0.46
Standing,-6.24,7.7,1.33
Standing,-1.69,9.38,1.879608
Jogging,-6.63,10.69,-13.72
Standing,-3.45,8.39,-1.23
Jogging,-1.84,-4.75,0.38
Jogging,-2.49,8.58,-5.48
Jogging,9.81,4.06,9.34
Jogging,13.57,5.75,-2.6
Walking,-3.72,12.07,0.46
Jogging,-11.88,4.4,-7.21
Jogging,-10.65,6.93,-2.87
Standing,-0.84,9.72,1.46
Standing,2.49,9.38,2.79
Walking,-8.81,11.96,10.42
Standing,-1.31,9.47,2.96
Jogging,-5.05,2.98,5.18
Jogging,0.42,2.72,1.9885708
Jogging,4.44,12.26,8.076866
Standing,-1.46,9.89,2.07
Standing,3.45,9.34,-1.84
Jogging,9.15,6.78,-3.173541
Standing,-0.57,9.62,2.96
Standing,-6.78,6.93,1.46
Walking,3.3,4.18,-2.6014864
Walking,-1.73,8.2,0.19068487
Walking,10.61,10.53,7.164303
Walking,4.94,10.57,-0.3405087
Jogging,-1.2258313,9.656827,-1.56634
Walking,1.92,1.57,-1.54
Standing,-0.69,9.72,1.46
Standing,-4.94,8.35,-0.3
Walking,-8.58,12.68,2.6
Standing,-1.14,9.72,1.334794
Walking,-6.4,12.83,-1.7297841
Jogging,9.0,19.57,2.6423476
Standing,3.57,9.34,-1.99
Walking,3.83,18.31,0.38
Standing,-1.69,9.66,0.84446156
Walking,-3.68,2.49,-1.12
Walking,0.19,2.34,-0.42223078
Standing,-1.08,9.47,2.49
Walking,1.14,5.86,-0.84446156
Standing,-1.08,10.0,-0.91
Jogging,2.8330324,14.7916975,0.6537767
Jogging,-4.94,1.73,-2.49
Walking,3.91,9.58,1.14
Walking,0.93,7.12,-3.214402
Walking,5.37,11.3,-1.1849703
Standing,0.34,9.89,-0.95342433
Standing,-1.46,9.66,2.26
Walking,-2.49,17.86,-2.34
Jogging,-1.18,-1.88,-2.4516625
Walking,-5.13,15.47,1.08
Standing,-1.14,9.66,2.56
Standing,-0.93,9.51,-0.38
Walking,19.57,-1.23,-5.47538
Standing,-1.33,9.85,0.23154591
Walking,-0.19,17.73,10.73
Jogging,11.35,-1.31,4.33
Jogging,-7.5,19.11,-0.42
Jogging,-19.61,-8.2,1.3075534
Standing,-1.08,10.0,0.5
Jogging,-5.71,15.43,-9.89
Walking,0.31,5.41,-0.38136974
Standing,0.65,10.15,0.23
Standing,-0.8,9.43,-0.23
Walking,3.15,4.48,-2.9147544
Walking,8.81,4.67,-0.5720546
Walking,-2.76,12.95,-3.49
Walking,-0.65,3.64,-2.6423476
Jogging,2.68,2.79,1.1168685
Jogging,4.1814466,4.2495484,-7.6546354
Walking,-10.61,16.89,-0.19
Walking,-0.61,5.56,-1.95
Standing,0.0,9.96,-1.04
Standing,-1.42,9.34,3.3
Walking,9.38,10.34,1.4165162
Walking,-2.49,5.52,-1.18
Walking,3.87,8.24,-0.7627395
Standing,-1.8,9.77,1.18
Standing,-1.27,9.58,2.79
Jogging,1.46,10.76,10.732834
Walking,-2.03,4.48,-3.06
Jogging,-15.51,-19.61,6.66
Jogging,19.23,19.27,7.4639506
Jogging,-2.96,2.83,-7.21
Walking,-0.38,7.46,0.38
Jogging,-9.11,-9.19,-8.24
Standing,0.08,10.08,-1.2258313
Standing,-0.91,9.7,1.61
Standing,-6.24,7.78,-0.19
Standing,0.61,9.66,-1.6889231
Jogging,-15.4,14.67,-14.437569
Standing,-4.67,8.28,-1.08
Standing,4.25,8.47,0.0
Walking,15.24,5.33,0.0
Jogging,6.93,5.63,-4.7535014
Walking,10.23,3.45,1.6889231
Standing,-5.13,8.2,1.31
Jogging,6.28,3.53,2.45
Standing,-1.46,9.7,1.1441092
Jogging,0.11,0.8,1.04
Standing,-1.31,9.47,0.95342433
Jogging,-5.18,-1.57,-3.06
Walking,1.92,14.14,4.7943625
Standing,1.73,9.53,0.84
Walking,4.1,10.92,-3.214402
Jogging,3.9499009,4.140586,3.990762
Jogging,3.26,-4.63,-0.27
Walking,6.93,9.89,-1.08
Walking,-1.76,8.43,-0.93
Walking,7.08,10.76,-0.89
Jogging,9.3,-2.37,4.5219555
Standing,-7.74,5.33,-0.8
Jogging,1.84,17.01,2.72
Walking,-3.17,13.95,0.5720546
Standing,-1.14,9.43,-0.34
Walking,10.84,17.62,13.484144
Jogging,19.38,-4.99,3.02
Walking,0.89,5.28,-0.08172209
Standing,-1.92,9.62,-1.04
Walking,-0.61,1.69,1.1849703
Walking,7.44,9.53,1.2258313
Jogging,-18.85,14.37,-1.3756552
Standing,-1.18,9.43,2.53
Standing,1.61,9.58,2.76
Walking,2.37,15.09,2.6832085
Walking,5.63,7.89,1.18
Standing,-0.99,9.34,2.7240696
Standing,-7.4,6.51,1.65
Standing,-1.5,9.47,2.72
Jogging,-1.92,-4.67,-2.2201166
Standing,-4.9,8.39,-0.27
Walking,-10.84,11.69,5.6252036
Walking,2.68,6.21,-0.9125633
Jogging,-11.41,9.23,10.31
Standing,-0.76,10.04,0.69
Walking,4.18,5.05,0.50395286
Standing,-0.84,9.51,2.6423476
Walking,-3.68,3.99,-2.79
Standing,-1.31,9.7,2.56
Jogging,-2.83,-1.88,-6.2789803
